h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
0.000646701,0.0,0.077147859,0.375817619,0.475729665,0.489344255,0.470750867,0.475454462,0.463999125,0.472655224,0.476905254,0.478690349,0.428314132,0.45176712,0.756396871,0.956346851,0.999780684,0.999780684,1.0,0.699875692,0.365157358,0.332613504,0.130307062
0.000178615,0.0,0.080137893,0.362081398,0.466550603,0.478607567,0.477549441,0.481595195,0.466373877,0.479177246,0.480849964,0.404903485,0.481633597,0.338564983,0.611755951,0.832239067,0.999794801,1.0,1.0,1.0,0.953130161,0.384189667,0.306330862
0.176768044,0.17838035,0.237153056,0.450968059,0.570294781,0.575773874,0.575231668,0.572852151,0.572335966,0.568808771,0.560982091,0.512622482,0.574962256,0.492225156,0.602315922,0.796929656,0.993642997,1.0,1.0,1.0,0.870637548,0.489356838,0.0
0.012212457,0.006973187,0.122860813,0.461104278,0.476448413,0.483540755,0.486224748,0.488457731,0.487505002,0.487662768,0.485134992,0.482963032,0.483584916,0.489264751,0.778976558,0.999998388,1.0,1.0,0.951726099,0.660216222,0.344840077,0.141620459,0.0
0.181384898,0.1802306,0.235524959,0.446671769,0.576192211,0.574962525,0.57197929,0.549172684,0.566882273,0.562589391,0.571407887,0.576081889,0.495826036,0.515585089,0.732573026,0.862443384,1.0,1.0,1.0,0.86104335,0.480793766,0.0,0.215664989
0.181075742,0.180801625,0.20575123,0.0,0.500800358,0.572981292,0.494564793,0.574962766,0.574962766,0.574962766,0.574962766,0.574962766,0.0,0.431222074,0.643059873,0.793914294,0.939665634,0.999943279,1.0,0.999089859,0.782189859,0.489089091,0.0
0.176436565,0.18115042,0.183829086,0.0,0.530739099,0.566089463,0.574962256,0.573745781,0.574962256,0.574962256,0.574962256,0.574962256,0.0,0.431221692,0.693704925,0.867053106,1.0,1.0,1.0,1.0,1.0,1.0,0.993334533
1.0,0.333104386,0.210861419,0.20456258,0.188696729,0.33011607,0.531209978,0.653056813,0.668666819,0.67510145,0.662102875,0.662822245,0.666416297,0.666766336,0.807470126,0.837270321,0.858943703,0.789956979,0.657444794,0.565933628,0.0,0.250629342,0.208622299
0.01057927,0.009162135,0.089396212,0.463706993,0.502528509,0.518987834,0.46437546,0.521386489,0.498247578,0.521747414,0.519630516,0.499401204,0.521747414,0.473091418,0.608626438,0.773856193,0.822223666,1.0,0.797416464,0.789080769,0.335190123,0.148632832,0.0
0.878426482,0.28497202,0.18302049,0.180943262,0.167782193,0.292808827,0.524989584,0.598001322,0.771846083,0.878426482,0.759664807,0.581388908,0.581179153,0.732022068,0.78725489,1.0,0.770249745,0.821738233,0.587945089,0.478263436,0.0,0.233919283,0.183224426
0.3180948,0.117045294,0.018500994,0.015308004,0.0,0.145765025,0.476163556,0.411590232,0.488615696,0.492401181,0.49048558,0.482251581,0.474765856,0.469299218,0.51570593,0.786481171,0.714245494,0.722045948,0.857794748,1.0,1.0,1.0,0.998832805
0.287481128,0.217769106,0.179638,0.172060059,0.214978662,0.0,0.573933009,0.556013313,0.573278555,0.576641039,0.575464333,0.573493914,0.574034441,0.576805847,0.590024355,0.782700085,0.862443384,0.862443384,0.992442882,1.0,1.0,1.0,1.0
0.002421204,0.0,0.092860261,0.423714239,0.529196229,0.678511629,0.450617704,0.483168685,0.481539294,0.482515018,0.478935451,0.48103831,0.481774008,0.500634591,0.720396394,0.999857949,1.0,1.0,1.0,0.998648329,0.638682653,0.307355599,0.132311834
0.0,0.000383818,0.062074858,0.335533206,0.468188478,0.477180423,0.466613865,0.45898272,0.465017406,0.466989238,0.472999138,0.448767894,0.478067047,0.347974578,0.660122577,0.83137231,0.999531188,1.0,1.0,1.0,0.854863516,0.451493389,0.433977131
0.0,0.003564171,0.070694576,0.370050346,0.461057103,0.487298892,0.429816336,0.484378196,0.482817965,0.478685815,0.474284768,0.442345606,0.460899789,0.410656417,0.719282256,0.875128498,1.0,1.0,1.0,1.0,0.977350312,0.433131768,0.370738173
0.00024603,0.0,0.068456758,0.340581904,0.47930922,0.479940829,0.4808226,0.47156588,0.472451445,0.479069955,0.474562834,0.439932475,0.481909742,0.368757266,0.742597329,0.931383137,1.0,1.0,1.0,1.0,1.0,0.77126286,0.420326073
0.181246199,0.180214128,0.226727356,0.466060133,0.558539023,0.57248968,0.542271376,0.574435802,0.535310759,0.566931194,0.574962256,0.574962256,0.574962256,0.490965426,0.775890959,0.862443384,0.999848329,1.0,1.0,0.998159992,0.736165525,0.475525629,0.0
0.001749178,0.0,0.07607225,0.403247684,0.451889877,0.48096789,0.483465739,0.48491545,0.482837148,0.481129427,0.48114913,0.480880326,0.408448997,0.463184154,0.761906683,0.983759761,1.0,1.0,1.0,0.74171614,0.338656344,0.131018252,0.007547654
0.000824645,0.0,0.092682868,0.491887468,0.67784993,0.656978004,0.453854781,0.480785052,0.482600293,0.480718286,0.482554731,0.481583415,0.469080607,0.503465522,0.830977068,0.99907171,1.0,1.0,1.0,0.772173667,0.430382954,0.481696562,0.13113368
0.169596324,0.185681374,0.201246812,0.0,0.544127481,0.553027,0.570766507,0.567578085,0.565581364,0.565895855,0.558313652,0.572549609,0.0,0.441367323,0.740351733,0.857402266,0.999925612,1.0,1.0,1.0,1.0,1.0,1.0
0.177805227,0.181218742,0.192727806,0.0,0.514725732,0.56436393,0.574962256,0.0,0.574962256,0.548811346,0.574962256,0.574962256,0.574962256,0.441822384,0.691345627,0.827639615,0.862443384,0.877221124,0.999657134,1.0,1.0,1.0,0.992735892
0.0,0.000968955,0.055575459,0.306416717,0.409364394,0.4772366,0.468684339,0.477559713,0.48167715,0.480868913,0.46761676,0.462422471,0.481697755,0.306416717,0.547842909,0.788338727,0.987134236,0.998856023,1.0,1.0,0.999436456,0.711557863,0.318829168
0.431221692,0.263226161,0.181085151,0.178361432,0.168772552,0.0,0.574962256,0.50425179,0.573662637,0.575125117,0.576250987,0.57456606,0.568370844,0.561278696,0.749243074,0.870266005,1.0,1.0,1.0,1.0,1.0,1.0,0.974697174
0.857138972,0.15531679,0.032059397,0.017923546,0.0,0.330772336,0.394237327,0.520795244,0.681683426,0.757209892,0.700902211,0.723776401,0.760193134,0.806937699,0.857138972,1.0,0.860583553,0.937402309,0.989896017,0.710576637,0.36358345,0.155212668,0.026308355
0.181302716,0.180405335,0.244531079,0.478764713,0.56310038,0.574258152,0.573229528,0.573509046,0.57704058,0.574820244,0.575383665,0.577117851,0.575185248,0.573340658,0.799252911,0.996735447,1.0,1.0,1.0,0.957567758,0.532088545,0.0,0.287481128
1.0,0.148519447,0.023908309,0.016884354,0.0,0.150962942,0.356188838,0.496246123,0.688593005,0.714223688,0.749322745,0.520490734,0.501052118,0.502362892,0.679233488,0.720041102,0.857686177,0.857686177,0.779731489,0.681005368,0.370755957,0.150962942,0.011434304
0.000566061,0.0,0.066626529,0.334571955,0.470162157,0.479107661,0.474294242,0.477922879,0.481544906,0.482577544,0.482479459,0.479581965,0.441622134,0.452151416,0.739659685,0.992575635,1.0,1.0,1.0,0.99845127,0.728180455,0.306110973,0.130752668
0.181371872,0.180821589,0.239536051,0.477346523,0.564030142,0.574910762,0.553604265,0.555726449,0.555637934,0.570362442,0.570876384,0.550782687,0.530870464,0.508720768,0.717679418,0.878599088,0.999632001,0.999855613,1.0,0.96759998,0.797944589,0.0,0.287481128
0.172234704,0.180985575,0.197165847,0.0,0.533814856,0.552840347,0.560360604,0.562476718,0.548233736,0.574962256,0.574962256,0.574071194,0.0,0.445233174,0.681899665,0.79973353,0.862443384,0.967583547,1.0,1.0,1.0,1.0,0.998736028
0.001699583,0.0,0.098222072,0.446442084,0.588935399,0.780185669,0.65665487,0.474302894,0.475366365,0.468839592,0.471029739,0.477772883,0.481119235,0.476344957,0.794713531,1.0,1.0,1.0,0.997820614,0.735624649,0.353503096,0.131859941,0.018456359
0.180313253,0.177145531,0.266708482,0.562858088,0.739661742,0.7701857,0.658473139,0.573756197,0.577287041,0.575862254,0.573458141,0.572684248,0.575653591,0.613430977,0.859543269,0.999992959,1.0,1.0,1.0,0.806556657,0.508016074,0.0,0.221021124
0.17381739,0.181255331,0.185593864,0.0,0.57146445,0.574918569,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.0,0.431221692,0.616012251,0.800999785,0.969009979,1.0,1.0,1.0,1.0,1.0,1.0
0.168718969,0.176330196,0.212652062,0.0,0.494998615,0.562598581,0.573231338,0.57755568,0.572680401,0.570176814,0.579392214,0.615099347,0.565238971,0.730495798,0.885701437,1.0,1.0,1.0,1.0,0.989599965,0.774024777,0.523705439,0.484243816
0.837294301,0.148212501,0.023131715,0.008193023,0.0,0.320048532,0.505838173,0.725061609,0.968916758,0.99800542,0.982929258,0.935444407,0.858233454,0.835556627,0.993436936,1.0,1.0,0.999999934,0.990966352,0.735580907,0.349119662,0.148212501,0.027559897
